paper_id,source_id,target_id,relationship_type,condition
,uracil ⋅ uracil (BP),Sys_uracil ⋅ uracil (BP)_002,CONTAINS_SYSTEM,Dataset Member
,Sys_uracil ⋅ uracil (BP)_002,Ref_Sys_uracil ⋅ uracil (BP)_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,uracil ⋅ uracil (BP),Sys_uracil ⋅ uracil (BP)_003,CONTAINS_SYSTEM,Dataset Member
,Sys_uracil ⋅ uracil (BP)_003,Ref_Sys_uracil ⋅ uracil (BP)_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,uracil ⋅ uracil (BP),Sys_uracil ⋅ uracil (BP)_004,CONTAINS_SYSTEM,Dataset Member
,Sys_uracil ⋅ uracil (BP)_004,Ref_Sys_uracil ⋅ uracil (BP)_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,uracil ⋅ uracil (BP),Sys_uracil ⋅ uracil (BP)_005,CONTAINS_SYSTEM,Dataset Member
,Sys_uracil ⋅ uracil (BP)_005,Ref_Sys_uracil ⋅ uracil (BP)_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,uracil ⋅ uracil (BP),Sys_uracil ⋅ uracil (BP)_006,CONTAINS_SYSTEM,Dataset Member
,Sys_uracil ⋅ uracil (BP)_006,Ref_Sys_uracil ⋅ uracil (BP)_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,uracil ⋅ uracil (BP),Sys_uracil ⋅ uracil (BP)_007,CONTAINS_SYSTEM,Dataset Member
,Sys_uracil ⋅ uracil (BP)_007,Ref_Sys_uracil ⋅ uracil (BP)_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,uracil ⋅ uracil (BP),Sys_uracil ⋅ uracil (BP)_008,CONTAINS_SYSTEM,Dataset Member
,Sys_uracil ⋅ uracil (BP)_008,Ref_Sys_uracil ⋅ uracil (BP)_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,uracil ⋅ uracil (BP),Sys_uracil ⋅ uracil (BP)_009,CONTAINS_SYSTEM,Dataset Member
,Sys_uracil ⋅ uracil (BP)_009,Ref_Sys_uracil ⋅ uracil (BP)_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,uracil ⋅ uracil (BP),Sys_uracil ⋅ uracil (BP)_010,CONTAINS_SYSTEM,Dataset Member
,Sys_uracil ⋅ uracil (BP)_010,Ref_Sys_uracil ⋅ uracil (BP)_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_001,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_001,Ref_Sys_ALK8_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_002,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_002,Ref_Sys_ALK8_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_003,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_003,Ref_Sys_ALK8_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_004,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_004,Ref_Sys_ALK8_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_005,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_005,Ref_Sys_ALK8_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_006,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_006,Ref_Sys_ALK8_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_007,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_007,Ref_Sys_ALK8_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_008,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_008,Ref_Sys_ALK8_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_009,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_009,Ref_Sys_ALK8_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,ALK8,Sys_ALK8_010,CONTAINS_SYSTEM,Dataset Member
,Sys_ALK8_010,Ref_Sys_ALK8_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_001,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_001,Ref_Sys_Reactions_T4_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_002,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_002,Ref_Sys_Reactions_T4_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_003,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_003,Ref_Sys_Reactions_T4_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_004,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_004,Ref_Sys_Reactions_T4_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_005,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_005,Ref_Sys_Reactions_T4_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_006,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_006,Ref_Sys_Reactions_T4_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_007,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_007,Ref_Sys_Reactions_T4_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_008,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_008,Ref_Sys_Reactions_T4_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_009,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_009,Ref_Sys_Reactions_T4_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Reactions_T4,Sys_Reactions_T4_010,CONTAINS_SYSTEM,Dataset Member
,Sys_Reactions_T4_010,Ref_Sys_Reactions_T4_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_001,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_001,Ref_Sys_S22 Dispersion_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_002,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_002,Ref_Sys_S22 Dispersion_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_003,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_003,Ref_Sys_S22 Dispersion_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_004,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_004,Ref_Sys_S22 Dispersion_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_005,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_005,Ref_Sys_S22 Dispersion_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_006,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_006,Ref_Sys_S22 Dispersion_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_007,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_007,Ref_Sys_S22 Dispersion_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_008,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_008,Ref_Sys_S22 Dispersion_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_009,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_009,Ref_Sys_S22 Dispersion_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_010,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_010,Ref_Sys_S22 Dispersion_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_011,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_011,Ref_Sys_S22 Dispersion_011,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_012,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_012,Ref_Sys_S22 Dispersion_012,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_013,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_013,Ref_Sys_S22 Dispersion_013,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_014,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_014,Ref_Sys_S22 Dispersion_014,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_015,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_015,Ref_Sys_S22 Dispersion_015,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_016,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_016,Ref_Sys_S22 Dispersion_016,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_017,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_017,Ref_Sys_S22 Dispersion_017,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_018,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_018,Ref_Sys_S22 Dispersion_018,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_019,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_019,Ref_Sys_S22 Dispersion_019,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_020,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_020,Ref_Sys_S22 Dispersion_020,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_021,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_021,Ref_Sys_S22 Dispersion_021,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,S22 Dispersion,Sys_S22 Dispersion_022,CONTAINS_SYSTEM,Dataset Member
,Sys_S22 Dispersion_022,Ref_Sys_S22 Dispersion_022,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_001,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_001,Ref_Sys_H2O_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_002,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_002,Ref_Sys_H2O_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_003,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_003,Ref_Sys_H2O_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_004,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_004,Ref_Sys_H2O_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_005,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_005,Ref_Sys_H2O_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_006,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_006,Ref_Sys_H2O_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_007,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_007,Ref_Sys_H2O_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_008,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_008,Ref_Sys_H2O_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_009,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_009,Ref_Sys_H2O_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,H2O,Sys_H2O_010,CONTAINS_SYSTEM,Dataset Member
,Sys_H2O_010,Ref_Sys_H2O_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_001,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_001,Ref_Sys_YBDE18_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_002,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_002,Ref_Sys_YBDE18_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_003,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_003,Ref_Sys_YBDE18_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_004,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_004,Ref_Sys_YBDE18_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_005,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_005,Ref_Sys_YBDE18_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_006,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_006,Ref_Sys_YBDE18_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_007,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_007,Ref_Sys_YBDE18_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_008,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_008,Ref_Sys_YBDE18_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_009,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_009,Ref_Sys_YBDE18_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_010,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_010,Ref_Sys_YBDE18_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_011,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_011,Ref_Sys_YBDE18_011,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_012,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_012,Ref_Sys_YBDE18_012,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_013,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_013,Ref_Sys_YBDE18_013,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_014,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_014,Ref_Sys_YBDE18_014,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_015,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_015,Ref_Sys_YBDE18_015,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_016,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_016,Ref_Sys_YBDE18_016,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_017,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_017,Ref_Sys_YBDE18_017,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,YBDE18,Sys_YBDE18_018,CONTAINS_SYSTEM,Dataset Member
,Sys_YBDE18_018,Ref_Sys_YBDE18_018,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_001,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_001,Ref_Sys_peptide ⋅ ethene_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_002,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_002,Ref_Sys_peptide ⋅ ethene_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_003,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_003,Ref_Sys_peptide ⋅ ethene_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_004,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_004,Ref_Sys_peptide ⋅ ethene_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_005,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_005,Ref_Sys_peptide ⋅ ethene_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_006,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_006,Ref_Sys_peptide ⋅ ethene_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_007,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_007,Ref_Sys_peptide ⋅ ethene_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_008,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_008,Ref_Sys_peptide ⋅ ethene_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_009,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_009,Ref_Sys_peptide ⋅ ethene_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,peptide ⋅ ethene,Sys_peptide ⋅ ethene_010,CONTAINS_SYSTEM,Dataset Member
,Sys_peptide ⋅ ethene_010,Ref_Sys_peptide ⋅ ethene_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_001,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_001,Ref_Sys_IP13/3_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_002,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_002,Ref_Sys_IP13/3_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_003,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_003,Ref_Sys_IP13/3_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_004,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_004,Ref_Sys_IP13/3_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_005,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_005,Ref_Sys_IP13/3_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_006,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_006,Ref_Sys_IP13/3_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_007,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_007,Ref_Sys_IP13/3_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_008,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_008,Ref_Sys_IP13/3_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_009,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_009,Ref_Sys_IP13/3_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,IP13/3,Sys_IP13/3_010,CONTAINS_SYSTEM,Dataset Member
,Sys_IP13/3_010,Ref_Sys_IP13/3_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_001,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_001,Ref_Sys_HB6/04_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_002,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_002,Ref_Sys_HB6/04_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_003,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_003,Ref_Sys_HB6/04_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_004,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_004,Ref_Sys_HB6/04_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_005,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_005,Ref_Sys_HB6/04_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_006,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_006,Ref_Sys_HB6/04_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_007,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_007,Ref_Sys_HB6/04_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_008,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_008,Ref_Sys_HB6/04_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_009,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_009,Ref_Sys_HB6/04_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,HB6/04,Sys_HB6/04_010,CONTAINS_SYSTEM,Dataset Member
,Sys_HB6/04_010,Ref_Sys_HB6/04_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_001,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_001,Ref_Sys_MLBE22/05_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_002,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_002,Ref_Sys_MLBE22/05_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_003,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_003,Ref_Sys_MLBE22/05_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_004,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_004,Ref_Sys_MLBE22/05_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_005,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_005,Ref_Sys_MLBE22/05_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_006,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_006,Ref_Sys_MLBE22/05_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_007,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_007,Ref_Sys_MLBE22/05_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_008,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_008,Ref_Sys_MLBE22/05_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_009,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_009,Ref_Sys_MLBE22/05_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,MLBE22/05,Sys_MLBE22/05_010,CONTAINS_SYSTEM,Dataset Member
,Sys_MLBE22/05_010,Ref_Sys_MLBE22/05_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_001,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_001,Ref_Sys_DGH4_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_002,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_002,Ref_Sys_DGH4_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_003,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_003,Ref_Sys_DGH4_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_004,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_004,Ref_Sys_DGH4_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_005,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_005,Ref_Sys_DGH4_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_006,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_006,Ref_Sys_DGH4_006,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_007,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_007,Ref_Sys_DGH4_007,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_008,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_008,Ref_Sys_DGH4_008,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_009,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_009,Ref_Sys_DGH4_009,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,DGH4,Sys_DGH4_010,CONTAINS_SYSTEM,Dataset Member
,Sys_DGH4_010,Ref_Sys_DGH4_010,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Grubbs_Catalyst,Sys_Grubbs_Catalyst_001,CONTAINS_SYSTEM,Dataset Member
,Sys_Grubbs_Catalyst_001,Ref_Sys_Grubbs_Catalyst_001,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Grubbs_Catalyst,Sys_Grubbs_Catalyst_002,CONTAINS_SYSTEM,Dataset Member
,Sys_Grubbs_Catalyst_002,Ref_Sys_Grubbs_Catalyst_002,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Grubbs_Catalyst,Sys_Grubbs_Catalyst_003,CONTAINS_SYSTEM,Dataset Member
,Sys_Grubbs_Catalyst_003,Ref_Sys_Grubbs_Catalyst_003,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Grubbs_Catalyst,Sys_Grubbs_Catalyst_004,CONTAINS_SYSTEM,Dataset Member
,Sys_Grubbs_Catalyst_004,Ref_Sys_Grubbs_Catalyst_004,HAS_REFERENCE_VALUE,CCSD(T)/CBS
,Grubbs_Catalyst,Sys_Grubbs_Catalyst_005,CONTAINS_SYSTEM,Dataset Member
,Sys_Grubbs_Catalyst_005,Ref_Sys_Grubbs_Catalyst_005,HAS_REFERENCE_VALUE,CCSD(T)/CBS
